년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019-02-25,1,551.84,23,83.36,0,83.36,2.24,0,0,0,0,0,0,0,2.24,28.64,57.12,77.04,83.36,82.16,78.64,65.92,47.52,24.4,4.8,0,0,0,0,0,0
2019-02-26,1,516.96,22,84.56,0,84.56,2.88,0,0,0,0,0,0,0,2.88,20.96,43.2,63.76,83.12,84.56,76.48,64.08,47.44,25.04,5.44,0,0,0,0,0,0
2019-02-27,1,159.28,7,33.6,0,33.6,1.36,0,0,0,0,0,0,0,1.36,2.48,3.92,7.68,23.68,26.56,22.48,33.6,25.12,10.32,2.08,0,0,0,0,0,0
2019-02-28,1,320.56,13,75.44,0,75.44,3.2,0,0,0,0,0,0,0,3.2,21.52,46.96,68.72,75.44,39.6,18.88,20.96,7.2,12.24,5.84,0,0,0,0,0,0
2019-03-01,1,510.64,21,83.52,0,83.52,2.56,0,0,0,0,0,0,0,2.56,14.88,41.12,71.28,83.52,76.16,78.08,66.32,47.28,24.4,5.04,0,0,0,0,0,0
2019-03-02,1,346.88,14,57.04,0,57.04,2.8,0,0,0,0,0,0,0,3.76,20.64,43.52,49.28,44.96,57.04,53.44,34.64,23.68,13.12,2.8,0,0,0,0,0,0
2019-03-03,1,220,9,56.48,0,56.48,0.08,0,0,0,0,0,0,0,2.64,10.8,18.8,37.04,56.48,47.6,20.96,20.88,2.88,0.56,1.28,0.08,0,0,0,0,0
2019-03-04,1,452.4,19,80.32,0,80.32,0.08,0,0,0,0,0,0,0,3.44,20.64,34.08,63.76,80.32,57.52,49.28,58.8,50.64,27.76,6.08,0.08,0,0,0,0,0
2019-03-05,1,390.16,16,67.36,0,67.36,3.04,0,0,0,0,0,0,0,5.6,18.24,44.16,64.32,67.36,59.12,56.4,35.52,23.36,13.04,3.04,0,0,0,0,0,0
2019-03-06,1,150.4,6,40.16,0,40.16,0.24,0,0,0,0,0,0,0,0.24,3.36,6,18.16,12.88,8.96,14,24.32,40.16,18,4.32,0,0,0,0,0,0
2019-03-07,1,306.8,13,62.88,0,62.88,0.08,0,0,0,0,0,0,0,3.6,16.8,39.68,62.88,45.44,27.28,38.48,26.96,17.04,22.4,6.16,0.08,0,0,0,0,0
2019-03-08,1,480.08,20,70.32,0,70.32,0.08,0,0,0,0,0,0,0,5.6,26.72,50.32,70.32,54.08,54.72,65.84,64,51.6,28.72,8.08,0.08,0,0,0,0,0
2019-03-09,1,514.8,21,79.68,0,79.68,5.6,0,0,0,0,0,0,0,6.72,30.64,48.16,66.16,70,79.68,75.12,63.36,42.4,26.96,5.6,0,0,0,0,0,0
2019-03-10,1,53.84,2,9.92,0,9.92,0.16,0,0,0,0,0,0,0,0.16,2.96,5.6,9.92,3.84,4.4,5.52,9.68,5.12,5.04,1.6,0,0,0,0,0,0
2019-03-11,1,562,23,89.84,0,89.84,0.24,0,0,0,0,0,0,0,6.72,28.8,56.32,76.32,88,89.84,77.84,59.52,45.84,27.2,5.36,0.24,0,0,0,0,0
2019-03-12,1,593.36,25,93.2,0,93.2,0.08,0,0,0,0,0,0,0.08,6.64,22.96,59.6,81.76,93.2,92.32,85.12,68.96,50.16,26.24,6.24,0.08,0,0,0,0,0
2019-03-13,1,467.76,19,88.48,0,88.48,0.24,0,0,0,0,0,0,0,8.4,33.36,64.96,88.48,65.68,20,58.8,30.96,52.4,34.88,9.6,0.24,0,0,0,0,0
2019-03-14,1,645.6,27,96.96,0,96.96,0.08,0,0,0,0,0,0,0.08,8.32,33.6,65.28,87.12,96.96,92.72,86.16,74.48,57.76,33.76,9.04,0.32,0,0,0,0,0
2019-03-15,1,434.8,18,89.92,0,89.92,0.08,0,0,0,0,0,0,0.08,5.44,10.24,18.16,47.68,87.44,89.92,77.44,70.08,20,0.4,7.52,0.4,0,0,0,0,0
2019-03-16,1,630.32,26,91.52,0,91.52,0.16,0,0,0,0,0,0,0.16,10.08,33.68,65.76,86.72,91.52,91.04,83.92,72.96,54.24,31.04,8.88,0.32,0,0,0,0,0
2019-03-17,1,578.48,24,87.76,0,87.76,0.08,0,0,0,0,0,0,0.08,9.76,34.72,66.72,78.08,63.04,60.8,87.76,77.44,57.36,32.8,9.52,0.4,0,0,0,0,0
2019-03-18,1,409.84,17,75.04,0,75.04,0.08,0,0,0,0,0,0,0.08,9.36,24.72,50.64,49.36,75.04,67.2,51.6,43.2,19.04,13.92,5.28,0.4,0,0,0,0,0
2019-03-19,1,568.64,24,85.28,0,85.28,0.24,0,0,0,0,0,0,0.24,9.36,30.24,57.76,76.96,84,85.28,80.08,64.8,46.8,25.04,7.76,0.32,0,0,0,0,0
2019-03-20,1,231.04,10,55.28,0,55.28,0.08,0,0,0,0,0,0,0.08,9.12,20.32,29.68,37.12,55.28,34.16,17.76,13.36,13.04,0.88,0.24,0,0,0,0,0,0
2019-03-21,1,495.2,21,79.12,0,79.12,0.24,0,0,0,0,0,0,0.24,5.28,22.4,37.2,75.76,74.56,79.12,74.8,57.84,38.8,21.04,7.68,0.48,0,0,0,0,0
2019-03-22,1,536.4,22,89.04,0,89.04,0.24,0,0,0,0,0,0,0.24,6.08,27.12,60.72,82.32,89.04,12.88,86,74,55.28,32.08,10,0.64,0,0,0,0,0
2019-03-23,1,634.4,26,99.92,0,99.92,0.16,0,0,0,0,0,0,0.16,11.6,34.8,67.36,87.44,99.92,87.2,90.72,70.56,61.04,20,3.36,0.24,0,0,0,0,0
2019-03-24,1,617.36,26,88.4,0,88.4,0.32,0,0,0,0,0,0,0.32,13.36,38.24,69.12,87.68,64.88,64.32,88.4,80.88,62.08,36.64,10.96,0.48,0,0,0,0,0
2019-03-25,1,377.6,16,61.04,0,61.04,0.72,0,0,0,0,0,0,0.72,11.92,26.4,48.56,49.44,46.48,61.04,41.6,40.16,27.6,16.24,6.24,1.2,0,0,0,0,0
2019-03-26,1,593.12,25,87.28,0,87.28,0.32,0,0,0,0,0,0,0.32,11.44,31.52,56.32,78,87.28,85.76,81.92,69.68,50.56,30.32,9.52,0.48,0,0,0,0,0
2019-03-27,1,584.24,24,83.84,0,83.84,0.96,0,0,0,0,0,0,1.52,9.28,30.88,57.2,75.28,79.2,83.84,82.96,70.72,53.12,30.56,8.72,0.96,0,0,0,0,0
2019-03-28,1,522.48,22,85.68,0,85.68,0.4,0,0,0,0,0,0,0.4,10.4,30,49.68,75.52,85.68,76.56,60.88,56.8,43.28,24.8,7.84,0.64,0,0,0,0,0
2019-03-29,1,467.76,19,74.24,0,74.24,0.16,0,0,0,0,0,0,0.16,9.28,25.04,32.24,37.6,70,63.76,74.24,66.8,49.04,30.08,8.88,0.64,0,0,0,0,0
2019-03-30,1,486.56,20,86.72,0,86.72,0.48,0,0,0,0,0,0,0,0.48,12.96,37.2,61.76,86.72,67.68,75.2,64.56,42,28,9.2,0.8,0,0,0,0,0
2019-03-31,1,605.2,25,90.72,0,90.72,0.96,0,0,0,0,0,0,1.12,11.52,34.16,69.84,90.72,87.68,88.08,80.32,53.68,46.8,28.48,11.84,0.96,0,0,0,0,0
2019-04-01,1,540,23,99.92,0,99.92,0.8,0,0,0,0,0,0,1.28,15.2,38.64,70.56,91.6,99.92,49.52,78.96,50.48,22.72,11.28,9.04,0.8,0,0,0,0,0
2019-04-02,1,682.32,28,99.28,0,99.28,1.12,0,0,0,0,0,0,1.52,15.44,38.72,69.84,90.64,99.28,97.36,88.24,75.52,58.96,34.72,10.96,1.12,0,0,0,0,0
2019-04-03,1,668.48,28,93.28,0,93.28,0.96,0,0,0,0,0,0,1.36,15.28,37.6,67.52,86.88,93.28,89.68,88.88,79.6,60.4,35.92,11.12,0.96,0,0,0,0,0
2019-04-04,1,649.36,27,90.64,0,90.64,0.96,0,0,0,0,0,0,1.44,15.44,37.92,66.56,82.88,90.64,89.52,85.92,74.16,58.4,34.64,10.88,0.96,0,0,0,0,0
2019-04-05,1,587.44,24,87.84,0,87.84,0.88,0,0,0,0,0,0,1.68,14.88,23.28,63.04,82.64,87.84,84.08,78.8,65.2,47.28,27.76,10.08,0.88,0,0,0,0,0
2019-04-06,1,563.44,23,78.88,0,78.88,0.96,0,0,0,0,0,0,1.52,14,33.44,58.96,75.04,73.92,69.36,78.88,67.44,50.88,29.44,9.6,0.96,0,0,0,0,0
2019-04-07,1,158.24,7,30.32,0,30.32,0.64,0,0,0,0,0,0,1.68,7.68,10.48,26.56,24.4,19.44,25.36,30.32,11.68,0,0.64,0,0,0,0,0,0,0
2019-04-08,1,564.8,24,81.28,0,81.28,1.2,0,0,0,0,0,0,1.2,5.52,32.08,61.36,75.52,81.28,73.28,76.48,67.12,51.04,28.64,9.92,1.36,0,0,0,0,0
2019-04-09,1,417.92,17,89.2,0,89.2,0.8,0,0,0,0,0,0,1.04,11.12,34.48,51.04,64.88,89.2,75.28,59.28,23.76,3.36,3.68,0.8,0,0,0,0,0,0
2019-04-10,1,216.8,9,57.76,0,57.76,0.16,0,0,0,0,0,0,0.16,3.12,9.92,12.96,24.48,57.76,25.28,34,36.08,9.04,3.68,0.32,0,0,0,0,0,0
2019-04-11,1,321.92,13,56.96,0,56.96,0.96,0,0,0,0,0,0,2.48,16.56,39.92,56.96,54.48,24.32,25.36,27.84,29.6,22.08,15.2,6.16,0.96,0,0,0,0,0
2019-04-12,1,536.32,22,92.96,0,92.96,1.12,0,0,0,0,0,0,1.12,15.76,37.28,66,84.88,92.96,56.08,43.12,45.52,47.6,33.2,11.44,1.36,0,0,0,0,0
2019-04-13,1,490.8,20,69.28,0,69.28,1.2,0,0,0,0,0,0,3.2,16,32.88,50.64,55.92,43.28,56.96,60,69.28,56.32,33.76,11.36,1.2,0,0,0,0,0
2019-04-14,1,164.96,7,28.16,0,28.16,1.04,0,0,0,0,0,0,1.04,6,19.52,16.96,24.88,16,6.32,9.36,6.08,17.92,28.16,11.68,1.04,0,0,0,0,0
2019-04-15,1,647.6,27,90.24,0,90.24,1.36,0,0,0,0,0,0,2.88,16.72,39.28,67.84,84.16,90.24,86.56,84.24,73.2,56.4,33.6,11.12,1.36,0,0,0,0,0
2019-04-16,1,556.32,23,80.88,0,80.88,0.8,0,0,0,0,0,0,2.72,15.36,36.8,57.6,70.48,78.48,80.88,69.2,64.08,45.28,22.16,12.48,0.8,0,0,0,0,0
2019-04-17,1,478.8,20,69.44,0,69.44,0.72,0,0,0,0,0,0,0.72,4.08,10.48,42.88,64.72,69.44,65.2,60.48,67.44,51.04,31.52,9.92,0.88,0,0,0,0,0
2019-04-18,1,623.44,26,87.76,0,87.76,1.52,0,0,0,0,0,0,3.28,15.76,37.76,61.52,79.84,86.64,87.76,80.96,71.12,54.4,32,10.88,1.52,0,0,0,0,0
2019-04-19,1,361.2,15,60.24,0,60.24,0.32,0,0,0,0,0,0,1.36,11.44,28,42.56,44.48,39.12,60.24,33.12,32.64,31.76,31.04,5.12,0.32,0,0,0,0,0
2019-04-20,1,605.76,25,84.96,0,84.96,1.44,0,0,0,0,0,0,3.68,16.88,37.76,60.72,77.68,84.96,75.04,79.84,69.76,54,32.96,11.04,1.44,0,0,0,0,0
2019-04-21,1,402.4,17,54.64,0,54.64,1.04,0,0,0,0,0,0,2.96,15.84,33.44,50.96,37.6,30.88,54.64,52.96,49.2,44,19.6,9.28,1.04,0,0,0,0,0
2019-04-22,1,564.32,24,78,0,78,1.68,0,0,0,0,0,0,2.8,15.84,35.84,56.32,71.76,76.96,78,74.8,65.12,47.6,28.16,9.44,1.68,0,0,0,0,0
2019-04-23,1,172.88,7,29.28,0,29.28,0.16,0,0,0,0,0,0,3.2,13.44,23.52,29.28,25.76,24.72,17.76,14.64,10.8,4.56,3.2,1.84,0.16,0,0,0,0,0
2019-04-24,1,178.32,7,32.72,0,32.72,0.16,0,0,0,0,0,0,0.16,2.88,3.28,6.8,14.72,11.92,32.72,24.16,24.64,31.44,22.32,2.88,0.4,0,0,0,0,0
2019-04-25,1,145.04,6,20.72,0,20.72,0.32,0,0,0,0,0,0,1.76,9.04,7.92,5.12,20.24,16.96,18,20.72,18,15.6,7.76,3.6,0.32,0,0,0,0,0
2019-04-26,1,83.76,3,14.56,0,14.56,0.88,0,0,0,0,0,0,0,1.28,11.76,4.24,14.56,12.56,10.16,9.6,12.08,4.24,2.4,0.88,0,0,0,0,0,0
2019-04-27,1,579.68,24,82.64,0,82.64,1.36,0,0,0,0,0,0,4.24,18.8,41.44,66.48,75.84,52,74.96,82.64,76.24,41.68,30.64,13.36,1.36,0,0,0,0,0
2019-04-28,1,349.36,15,70.72,0,70.72,2.4,0,0,0,0,0,0,3.44,14.48,13.36,15.68,12.24,20,34.32,53.92,70.72,59.76,36.56,12.48,2.4,0,0,0,0,0
2019-04-29,1,75.2,3,15.28,0,15.28,1.52,0,0,0,0,0,0,0,1.68,4.08,10.96,8.96,15.28,12.08,8.96,5.36,3.2,3.12,1.52,0,0,0,0,0,0
2019-04-30,1,301.6,13,53.92,0,53.92,3.36,0,0,0,0,0,0,6,19.36,37.52,21.2,13.92,26.56,23.44,31.44,53.92,33.84,19.6,11.44,3.36,0,0,0,0,0
2019-05-01,1,408.08,17,68.4,0,68.4,0.48,0,0,0,0,0,0,0.48,2.32,16.64,30.88,41.36,45.52,68.4,58.96,61.6,49.6,26.24,2.8,3.28,0,0,0,0,0
2019-05-02,1,604.64,25,84.16,0,84.16,0.08,0,0,0,0,0,0.08,4.4,17.68,37.36,57.84,76.32,84.16,82.64,78.8,67.84,52.64,32,11.44,1.44,0,0,0,0,0
2019-05-03,1,570.32,24,76.96,0,76.96,0.08,0,0,0,0,0,0.08,4.8,17.68,37.76,56.16,70.88,76.96,76,72.16,65.28,49.2,30.64,11.12,1.6,0,0,0,0,0
2019-05-04,1,537.84,22,72.4,0,72.4,0.08,0,0,0,0,0,0.08,4.32,17.52,36.96,55.92,67.44,72.4,69.68,68,58.4,43.28,29.44,11.28,3.12,0,0,0,0,0
2019-05-05,1,563.36,23,79.52,0,79.52,0.08,0,0,0,0,0,0.08,2.72,17.84,36,51.2,65.2,70.08,79.52,78.08,68.24,51.28,30.24,11.2,1.68,0,0,0,0,0
2019-05-06,1,514.08,21,78,0,78,0.08,0,0,0,0,0,0.08,4.32,18.16,37.6,28.32,22.72,75.76,75.44,78,69.04,54.72,35.12,13.2,1.6,0,0,0,0,0
2019-05-07,1,639.28,27,86.24,0,86.24,0.16,0,0,0,0,0,0.16,5.12,18.4,41.36,65.92,81.44,82.08,86.24,82.72,71.76,55.6,34.16,12.32,2,0,0,0,0,0
2019-05-08,1,525.28,22,75.2,0,75.2,0.08,0,0,0,0,0,0.08,6.48,19.76,41.68,57.12,68,75.2,68.08,69.52,39.04,43.68,27.28,7.52,1.84,0,0,0,0,0
2019-05-09,1,558.8,23,83.04,0,83.04,0.08,0,0,0,0,0,0.08,5.44,16.88,36.08,56.08,73.6,83.04,78.32,59.44,53.76,51.52,31.84,11.44,1.28,0,0,0,0,0
2019-05-10,1,545.6,23,79.2,0,79.2,0.24,0,0,0,0,0,0.24,6.4,18.4,34,48.96,61.68,77.04,79.2,72.96,57.52,47.84,26.16,13.2,2,0,0,0,0,0
2019-05-11,1,563.2,23,75.12,0,75.12,2.4,0,0,0,0,0,0,4.88,17.76,37.28,56.64,70.56,74.32,75.12,71.28,63.6,50.88,28,10.48,2.4,0,0,0,0,0
2019-05-12,1,545.84,23,70.56,0,70.56,0.08,0,0,0,0,0,0.08,5.44,18.08,35.6,55.04,67.76,70.56,69.36,67.6,61.76,50.16,31.12,11.52,1.76,0,0,0,0,0
2019-05-13,1,539.52,22,75.68,0,75.68,0.4,0,0,0,0,0,0.4,6,19.84,37.6,57.68,70.4,75.68,72.56,69.28,56.96,42.08,21.36,8.24,1.44,0,0,0,0,0
2019-05-14,1,556.32,23,79.12,0,79.12,0.08,0,0,0,0,0,0.16,5.2,16.16,35.52,54.56,69.44,75.92,79.12,73.6,63.84,49.36,23.2,8.64,1.52,0.08,0,0,0,0
2019-05-15,1,557.92,23,77.28,0,77.28,0.4,0,0,0,0,0,0.4,5.6,17.92,31.68,46.24,71.36,74.96,77.28,71.12,61.68,44.56,36.56,16.56,2,0,0,0,0,0
2019-05-16,1,548.8,23,71.92,0,71.92,0.16,0,0,0,0,0,0.16,5.2,18.64,36.8,52.4,67.04,71.92,71.84,69.84,62.32,48.96,30.08,11.84,1.76,0,0,0,0,0
2019-05-17,1,490.64,20,74.64,0,74.64,0.08,0,0,0,0,0,0.08,4.48,17.28,36.88,54.96,73.28,74.64,68.88,48.32,38.64,33.84,26.48,11.76,1.12,0,0,0,0,0
2019-05-18,1,76.08,3,12.56,0,12.56,0.24,0,0,0,0,0,0,0.24,1.12,3.92,7.2,10.88,10.24,10.24,12.56,8.56,2,3.28,3.36,2.48,0,0,0,0,0
2019-05-19,1,243.2,10,42.32,0,42.32,0.4,0,0,0,0,0,0.4,3.2,13.44,23.44,33.36,42.32,39.44,37.36,29.84,11.76,6.24,1.68,0.72,0,0,0,0,0,0
2019-05-20,1,342.8,14,50.24,0,50.24,1.36,0,0,0,0,0,0,1.36,11.92,22.32,29.84,20.32,35.2,40.48,50.24,41.12,39.84,35.28,13.36,1.52,0,0,0,0,0
2019-05-21,1,623.04,26,79.28,0,79.28,0.24,0,0,0,0,0,0.24,6.16,19.92,44.24,65.84,75.6,78.56,78.48,79.28,69.2,55.6,34.96,12.96,2,0,0,0,0,0
2019-05-22,1,608.4,25,81.68,0,81.68,0.16,0,0,0,0,0,0.16,6.32,19.04,41.36,61.76,74.8,81.68,79.12,75.44,66.08,53.92,34.08,12.96,1.68,0,0,0,0,0
2019-05-23,1,528.48,22,70.08,0,70.08,0.32,0,0,0,0,0,0.32,6.48,18.32,39.28,57.6,67.52,70.08,39.04,69.84,62.8,51.76,31.52,11.92,2,0,0,0,0,0
2019-05-24,1,553.52,23,75.92,0,75.92,0.24,0,0,0,0,0,0.24,5.12,17.44,37.6,54.16,64.4,75.92,74.96,69.84,60.8,48.88,30.4,12.16,1.6,0,0,0,0,0
2019-05-25,1,453.36,19,59.28,0,59.28,0.4,0,0,0,0,0,0.4,6.16,16.8,37.92,47.36,54.08,58.4,59.28,50.48,42.8,39.28,29.12,9.84,1.44,0,0,0,0,0
2019-05-26,1,528.96,22,72,0,72,0.4,0,0,0,0,0,0.4,5.04,17.44,37.36,50.72,67.76,70.88,72,69.68,59.52,39.04,23.68,13.2,2.24,0,0,0,0,0
2019-05-27,1,11.6,0,2.24,0,2.24,0.24,0,0,0,0,0,0,0.24,1.28,2.24,1.04,1.52,1.28,2.16,1.44,0.4,0,0,0,0,0,0,0,0,0
2019-05-28,1,479.2,20,65.2,0,65.2,0.16,0,0,0,0,0,0.72,7.68,22.88,26.96,53.84,62.24,52.48,65.2,55.92,56.48,38.56,21.12,9.36,5.6,0.16,0,0,0,0
2019-05-29,1,591.28,25,76.32,0,76.32,0.4,0,0,0,0,0,0.4,6.56,19.52,40.48,60.8,72.72,74.32,76.32,74.48,66.16,51.68,32.8,13.28,1.76,0,0,0,0,0
2019-05-30,1,501.28,21,66.32,0,66.32,0.48,0,0,0,0,0,0.64,8,20.88,39.04,57.44,65.12,59.68,66.24,66.32,50.64,34.16,23.6,9.04,0.48,0,0,0,0,0
2019-05-31,1,405.6,17,77.2,0,77.2,0.08,0,0,0,0,0,0,0.48,2.96,4.72,8,11.76,50.64,77.2,70.56,68.96,57.2,35.92,14.72,2.4,0.08,0,0,0,0
2019-06-01,1,536.88,22,73.68,0,73.68,0.72,0,0,0,0,0,0.72,8.72,22.72,39.52,59.28,65.2,67.44,73.68,70.64,50.4,35.36,26.72,14.16,2.32,0,0,0,0,0
2019-06-02,1,531.68,22,76.48,0,76.48,0.8,0,0,0,0,0,0.8,7.36,20.16,37.52,54.64,68.72,76.4,76.48,68.8,43.44,33.36,22,17.04,4.96,0,0,0,0,0
2019-06-03,1,572.4,24,76.64,0,76.64,0.48,0,0,0,0,0,0.48,6.24,18.64,38.64,56.08,68.24,73.68,76.64,71.84,62.96,48.16,29.44,17.12,3.6,0.64,0,0,0,0
2019-06-04,1,540.48,23,72.32,0,72.32,0.48,0,0,0,0,0,0.48,6.8,18.4,35.76,51.04,63.6,72.08,72.32,65.52,59.6,49.28,31.12,12.88,1.6,0,0,0,0,0
2019-06-05,1,517.52,22,66.88,0,66.88,0.48,0,0,0,0,0,0.48,5.36,17.76,32.8,47.68,65.04,66.88,64.16,65.2,59.76,47.36,30.16,12.96,1.92,0,0,0,0,0
2019-06-06,1,449.28,19,65.92,0,65.92,0.72,0,0,0,0,0,0.72,7.2,18.96,34.56,45.68,55.6,65.92,59.76,62.88,51.52,33.52,10.88,2.08,0,0,0,0,0,0
2019-06-07,1,79.92,3,18.56,0,18.56,0.48,0,0,0,0,0,0,0.48,2.32,5.68,3.44,4.64,12.4,5.12,18.56,13.68,10.64,0.8,1.68,0.48,0,0,0,0,0
2019-06-08,1,419.12,17,70,0,70,0.08,0,0,0,0,0,0,5.52,16.96,30.96,57.04,31.36,51.36,45.84,70,35.04,32.08,25.68,11.44,5.76,0.08,0,0,0,0
2019-06-09,1,507.92,21,76,0,76,0.08,0,0,0,0,0,0.24,7.2,17.44,36.96,50.4,71.52,76,50.24,48,51.12,46.56,35.52,14.8,1.84,0.08,0,0,0,0
2019-06-10,1,447.6,19,62.72,0,62.72,0.08,0,0,0,0,0,0.48,8.08,20.88,36.96,49.2,38,46.96,46.24,62.72,43.28,44.96,34.8,13.36,1.6,0.08,0,0,0,0
2019-06-11,1,349.04,15,51.2,0,51.2,0.8,0,0,0,0,0,0.8,8.8,18.56,43.36,51.2,22.48,35.44,23.28,24.96,39.12,27.6,34.56,15.84,3.04,0,0,0,0,0
2019-06-12,1,424.96,18,64.96,0,64.96,0.16,0,0,0,0,0,0,5.84,14.08,19.36,38.24,40.48,64.96,27.68,57.04,54.16,50.56,34.88,14.88,2.64,0.16,0,0,0,0
2019-06-13,1,611.2,25,83.44,0,83.44,0.16,0,0,0,0,0,0.32,5.68,18.56,40.16,59.92,75.2,83.44,77.84,75.28,72.08,53.2,29.84,14.64,4.88,0.16,0,0,0,0
2019-06-14,1,138,6,34.8,0,34.8,0.16,0,0,0,0,0,0,2.08,2.72,4.88,13.52,27.52,26.56,34.8,18.72,2.16,2.48,1.28,1.12,0.16,0,0,0,0,0
2019-06-15,1,475.12,20,67.84,0,67.84,0.16,0,0,0,0,0,0,4.24,14.48,29.76,44.16,67.52,67.84,56.72,35.44,62.96,45.36,29.44,14.8,2.24,0.16,0,0,0,0
2019-06-16,1,531.6,22,80.16,0,80.16,0.72,0,0,0,0,0,0.72,5.52,17.52,26.4,36.96,77.36,80.16,76.64,71.6,63.84,44.4,24.4,4.72,1.36,0,0,0,0,0
2019-06-17,1,512.24,21,74.48,0,74.48,0.48,0,0,0,0,0,1.04,7.2,17.12,23.52,29.44,49.68,65.28,74.48,73.76,66.08,52.24,33.44,14.48,4,0.48,0,0,0,0
2019-06-18,1,256.24,11,36.96,0,36.96,0.16,0,0,0,0,0,0.16,3.68,10.24,16.4,25.28,31.6,30.16,36.96,19.68,28.56,24.88,14.56,11.36,2.24,0.48,0,0,0,0
2019-06-19,1,500.16,21,65.68,0,65.68,0.32,0,0,0,0,0,0.64,6.32,18.72,33.12,46.08,59.84,65.68,60.4,64.08,52.88,45.28,29.84,14.72,2.24,0.32,0,0,0,0
2019-06-20,1,512,21,65.04,0,65.04,0.4,0,0,0,0,0,0.4,3.68,20.56,33.92,50.56,60.96,62.32,65.04,60.8,58.72,47.52,27.52,14.4,5.6,0,0,0,0,0
2019-06-21,1,552.72,23,71.84,0,71.84,3.36,0,0,0,0,0,0,5.68,18.88,33.84,52.08,68.4,71.84,70.88,69.12,62.8,50.32,30.64,14.88,3.36,0,0,0,0,0
2019-06-22,1,492.72,21,72.48,0,72.48,0.16,0,0,0,0,0,0.56,3.36,16.88,38.08,42.24,58.4,51.92,43.84,72.48,61.92,51.2,34.4,15.52,1.76,0.16,0,0,0,0
2019-06-23,1,316,13,50.56,0,50.56,0.24,0,0,0,0,0,0.24,5.12,14.24,23.12,20.24,23.92,24.56,19.68,48.96,48.32,50.56,21.2,14.32,1.52,0,0,0,0,0
2019-06-24,1,525.36,22,74.4,0,74.4,0.16,0,0,0,0,0,0.16,4.48,18.64,38.08,51.2,47.36,70.8,52.4,74.4,66.32,48.88,34.32,14.96,3.12,0.24,0,0,0,0
2019-06-25,1,548.8,23,79.6,0,79.6,0.16,0,0,0,0,0,0.24,5.44,17.04,36.16,56.32,66,63.36,79.6,64.8,54.08,52.24,30.72,19.44,3.2,0.16,0,0,0,0
2019-06-26,1,26.16,1,4.88,0,4.88,0.16,0,0,0,0,0,0.16,2.56,2.32,1.84,1.92,1.6,1.84,1.92,2.4,2.32,4.88,2.24,0.16,0,0,0,0,0,0
2019-06-27,1,282.16,12,50.72,0,50.72,0.16,0,0,0,0,0,0,0.16,2.08,2.56,8.4,19.44,47.6,50.72,32.24,34.24,28.96,30.48,20.56,4.56,0.16,0,0,0,0
2019-06-28,1,408.24,17,52.88,0,52.88,0.16,0,0,0,0,0,0,1.04,7.76,28.56,50.88,44,43.84,39.04,44.8,52.88,40.24,34.96,15.76,4.32,0.16,0,0,0,0
2019-06-29,1,50.72,2,8.4,0,8.4,0.16,0,0,0,0,0,0.16,5.12,7.28,8.08,3.52,4.08,8.4,3.6,2.64,2.96,4.08,0.8,0,0,0,0,0,0,0
2019-06-30,1,364.48,15,59.12,0,59.12,0.4,0,0,0,0,0,0.4,5.2,14.72,28.4,31.28,46.32,59.12,45.84,39.68,45.44,33.84,7.52,4.48,2.24,0,0,0,0,0
2019-07-01,1,260.32,11,47.76,0,47.76,0.88,0,0,0,0,0,0,1.44,12.48,33.04,47.76,43.36,33.36,26.48,14.88,14.8,14.32,11.28,6.24,0.88,0,0,0,0,0
2019-07-02,1,414.08,17,62.08,0,62.08,0.16,0,0,0,0,0,0.16,4.8,18.08,36.16,52,62.08,58.56,40.88,35.76,33.6,26.88,20.64,20.08,4.4,0,0,0,0,0
2019-07-03,1,299.12,12,48.8,0,48.8,5.04,0,0,0,0,0,0,5.04,14.96,24.4,31.6,27.28,48.8,16.4,30.96,42.08,24.24,18.08,10.16,5.12,0,0,0,0,0
2019-07-04,1,512.16,21,68.32,0,68.32,0.16,0,0,0,0,0,0.16,5.04,16.64,35.68,52.64,62.24,65.36,68.32,66,48.24,43.92,31.92,13.04,2.96,0,0,0,0,0
2019-07-05,1,457.92,19,60.8,0,60.8,0.4,0,0,0,0,0,0.4,4.72,18.56,29.84,46.72,55.28,60.32,60.8,55.12,37.76,39.2,29.12,18,2.08,0,0,0,0,0
2019-07-06,1,492,21,64.4,0,64.4,0.08,0,0,0,0,0,0.08,3.2,13.04,34.24,49.68,61.36,64.4,63.04,53.6,54.8,46.88,31.6,14,2.08,0,0,0,0,0
2019-07-07,1,511.6,21,72.72,0,72.72,0.24,0,0,0,0,0,0.24,4.64,10.24,28.16,40.08,58,72.72,71.6,69.2,61.76,46,31.92,14.4,2.64,0,0,0,0,0
2019-07-08,1,352.96,15,63.44,0,63.44,1.52,0,0,0,0,0,0,1.68,3.36,11.28,22.16,36.72,39.92,63.44,60.24,47.68,37.52,17.76,9.68,1.52,0,0,0,0,0
2019-07-09,1,186.32,8,31.68,0,31.68,1.2,0,0,0,0,0,0,1.2,5.04,14.8,17.2,25.28,21.04,16,16.24,3.68,17.92,31.68,13.04,3.2,0,0,0,0,0
2019-07-10,1,122.32,5,21.6,0,21.6,1.68,0,0,0,0,0,0,1.68,13.44,20.56,14.64,13.84,21.6,10.4,10.64,7.04,5.76,2.72,0,0,0,0,0,0,0
